DegreeDegree,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,
30,NaN,6.794843049327354,8.493423329871929,9.351436871044713,9.975243747350572,10.43903466148364,10.776701349063302,11.06393681676274,11.303658439490446,11.510773446257318,11.67525583231878,11.80952871302915,11.929819207068945,11.963124890698777,12.043480590326823,12.11014139302616,12.122119610405036,12.124187182860364,12.085953409824667,12.170207094183702,12.349023090586146,12.279947575360419,12.61438688322685,12.685093941198765,13.32432224276032,13.671147540983606,14.581697612732096,15.805555555555555,16.18817733990148,13.321972734562952,14.580099502487561,21.472865275142315,19.404605263157894,15.022328548644339,18.63467492260062,29.22108843537415,27.025252525252526,35.670801949490475,28.285425101214575,26.67032967032967,21.425,21.98780487804878,15.357142857142858,24.709302325581394,29.265151515151516,15.422222222222222,25.130434782608695,NaN,NaN,29.122448979591837,
31,NaN,6.803370786516854,8.505555555555556,9.357624831309042,9.984458598726114,10.44696150519031,10.786871672756634,11.07436835122658,11.314367724445862,11.521369387351983,11.68795720164609,11.82135820394656,11.94296504696269,11.976775268033725,12.061703098750206,12.123655633741638,12.139071918212977,12.147604356741098,12.103315352594892,12.191652456085164,12.363815207780725,12.303221712670531,12.654651692214296,12.690102903938365,13.350288929440389,13.66144,14.557172557172557,15.850072780203785,16.317182817182818,13.274008157211716,14.478995433789954,21.259876766944544,19.42105263157895,14.672014260249554,18.62464985994398,28.843853820598007,27.045454545454547,35.694727514399645,28.303643724696357,26.695970695970697,21.43125,22.04268292682927,15.357142857142858,24.72093023255814,26.818181818181817,15.422222222222222,29.282608695652176,NaN,NaN,29.163265306122447,
32,NaN,6.821147356580427,8.509394572025052,9.369099604907465,9.991171715452689,10.455719237435009,10.796795109045798,11.086324442569722,11.325197089144936,11.533751166914799,11.703284947829236,11.833075081465719,11.95458576870511,11.987381887143998,12.076722991662866,12.140915395284328,12.157873424431617,12.16100599475459,12.122853563269217,12.219188869930438,12.387696678321678,12.344442550289806,12.667568391373923,12.708293663387284,13.35738602723505,13.715555555555556,14.554945054945055,15.837101170434504,16.31418918918919,13.297805642633229,14.45657894736842,21.38856304985337,19.189967105263158,14.884848484848485,18.52540106951872,29.632752613240417,26.012626262626263,35.32301656495205,28.305668016194332,26.333333333333332,23.258333333333333,20.858536585365854,15.404761904761905,24.72093023255814,26.818181818181817,15.422222222222222,29.347826086956523,NaN,NaN,29.163265306122447,
33,NaN,6.850509626274066,8.512878524190741,9.380677083333333,10.001193419145853,10.465646036916395,10.809276794291204,11.098625183030494,11.33595049251631,11.5451147928172,11.718140223831469,11.84718269588808,11.967451604002381,12.000357704369817,12.092064353031198,12.155886684570735,12.171430669800236,12.179110345602277,12.146929824561404,12.241164071308354,12.411792656587473,12.34631008801625,12.718287089254831,12.716737299220426,13.380208333333334,13.756641221374046,14.602260914760915,15.766775143344182,16.272893772893774,13.352490421455938,14.522510822510823,20.964967048213666,19.07483552631579,14.89033189033189,18.096813725490197,29.31700680272109,27.18888888888889,35.32606800348736,27.336466165413533,26.33653846153846,23.258333333333333,20.88780487804878,15.404761904761905,24.72093023255814,26.818181818181817,15.422222222222222,29.369565217391305,NaN,NaN,29.20408163265306,
34,NaN,6.858597285067873,8.515875785066294,9.384763993316625,10.009931653139684,10.478519001794162,10.818566009730354,11.110712808493037,11.347095571766815,11.558879778570583,11.72829287572873,11.861606102764483,11.980251216147535,12.016698027389749,12.106014935899294,12.16787072243346,12.191770870024657,12.195447424372412,12.161585291906183,12.266662340190798,12.451881145788798,12.367319058771049,12.726187803965582,12.74332298136646,13.39565404475043,13.822689486552568,14.586664979757085,15.820596968276293,16.088737949167395,13.405781957506095,14.58821138211382,20.75511619840444,19.28846153846154,14.902203856749312,18.1131221719457,28.954152823920264,26.015151515151516,35.69517058041648,27.349624060150376,24.85185185185185,23.258333333333333,20.926829268292682,15.404761904761905,24.732558139534884,26.818181818181817,15.422222222222222,29.402173913043477,NaN,NaN,29.20408163265306,
35,NaN,6.839772727272727,8.522408963585434,9.399654793660757,10.022131849315068,10.490046876703369,10.828805581933032,11.122775713004131,11.360495577773506,11.573942374969976,11.7424696809913,11.875514938207415,11.995063045023869,12.033745478105933,12.122624032728044,12.184122882572495,12.208250380606628,12.217503360682334,12.188394793926248,12.288247616882378,12.482257383966244,12.407090799495863,12.748124448367166,12.776579982629132,13.353951149425287,13.869038461538462,14.630261248185777,15.749737591842855,16.09134199134199,13.449290060851927,14.64047619047619,20.560271646859082,19.3359375,14.808080808080808,18.483957219251337,28.05527950310559,25.354166666666668,35.69517058041648,27.298872180451127,23.905128205128204,23.275,20.946341463414633,15.404761904761905,24.75581395348837,26.818181818181817,15.422222222222222,29.402173913043477,NaN,NaN,29.20408163265306,
36,NaN,6.853409090909091,8.533146264468607,9.408404154863078,10.033183183183183,10.50126817535804,10.838860632124495,11.135723172321182,11.372349299027942,11.587867947028181,11.754553547876549,11.891025064235226,12.007296968115185,12.051279281375425,12.138244188062174,12.200263549902601,12.225651996740016,12.230920415224913,12.211656220733376,12.319586962493737,12.492592592592592,12.434742245522061,12.780460354342143,12.818832240956622,13.37521186440678,13.854095238095239,14.68033381712627,15.763310185185185,15.997767857142858,13.64039408866995,14.600793650793651,20.984229390681005,18.803571428571427,14.72053872053872,17.737967914438503,27.573333333333334,27.10648148148148,35.59902525476296,27.749122807017542,25.221445221445222,20.71875,22.079268292682926,15.976190476190476,24.75581395348837,26.875,15.422222222222222,29.5,NaN,NaN,29.244897959183675,
37,NaN,6.890535917901938,8.55520393811533,9.426992896606157,10.050606243013156,10.522430830039525,10.859902480800045,11.154114234230667,11.3926361883336,11.608298569621757,11.775116394254582,11.91346307651293,12.027341027874565,12.078308181656071,12.161310603660937,12.228299459737586,12.255623987971315,12.259193177971142,12.249120539880824,12.362954487668446,12.538637299300124,12.479478265556365,12.765775824809106,12.907547903900399,13.468306010928961,13.844249422632794,14.66066807809927,15.756138160632542,15.972077922077922,13.675925925925926,14.549645390070921,20.67504244482173,18.508290816326532,15.267379679144385,17.67391304347826,27.11863354037267,27.099537037037038,35.28639930252834,27.098684210526315,25.235431235431236,23.325,20.326829268292684,16.0,24.77906976744186,26.897727272727273,15.622222222222222,29.554347826086957,NaN,NaN,29.244897959183675,
38,NaN,6.886727688787185,8.562720225510922,9.438010863260033,10.058776618674024,10.534370020330787,10.874300941306755,11.165744458063909,11.40804801132707,11.62318004649293,11.788495253216897,11.927744661535689,12.04245878105016,12.094039186446295,12.180204163714018,12.244818453652286,12.278086081642066,12.27320301958353,12.270857075023741,12.390887290167866,12.562987279441936,12.500161238310222,12.817550017550017,12.961909262759924,13.422149122807017,13.938781038374717,14.69920505026888,15.667764060356653,15.999794745484401,13.762250453720508,14.561805555555555,20.584005376344088,18.647959183673468,15.315151515151515,18.024064171122994,26.067055393586006,27.694444444444443,34.66216216216216,27.106907894736842,25.247086247086248,23.333333333333332,22.146341463414632,16.047619047619047,20.914728682170544,26.897727272727273,15.622222222222222,33.73913043478261,25.19148936170213,NaN,29.26530612244898,
39,NaN,6.885321100917431,8.568880254327093,9.446364404988374,10.070086393088554,10.544754974918693,10.887639748971365,11.178038342437633,11.421401179465695,11.636955380577428,11.802092299543137,11.942089570179334,12.0559390560806,12.111707916592525,12.199002455640807,12.264107813033094,12.297503447483336,12.286399956366413,12.307802416989324,12.417372649117587,12.585536515707874,12.525092191758858,12.86170065675769,13.008261792670543,13.436688311688311,13.953901345291479,14.730428863172227,15.600998161281849,16.07205882352941,13.796610169491526,14.651360544217686,20.49052211506485,18.12037037037037,15.374579124579125,17.91176470588235,25.738375350140057,27.74537037037037,34.37920997920998,27.79824561403509,23.52913752913753,26.475,22.146341463414632,16.11904761904762,20.92248062015504,26.897727272727273,15.622222222222222,NaN,29.25531914893617,NaN,29.306122448979593,
40,NaN,6.9206896551724135,8.580765143464399,9.464537316595159,10.079948029449978,10.558335175768295,10.900887573964496,11.193539568774417,11.436224572166612,11.651105564857815,11.81913653820686,11.961994940223885,12.068926455210875,12.132964023249185,12.216678447254804,12.28313492063492,12.317068106312293,12.308859617466618,12.332143107190365,12.440473590615543,12.61483118971061,12.559998944145285,12.881065783115897,13.028589696748265,13.464015151515152,13.984344086021505,14.793623780349444,15.595755898247,15.983948635634029,14.011305822498587,14.60224358974359,20.32355816226784,17.753837719298247,15.371826371826371,18.195588235294117,24.961734693877553,27.76388888888889,34.70903716216216,27.07236842105263,23.554778554778554,23.358333333333334,22.170731707317074,22.428571428571427,34.51162790697674,20.556818181818183,15.622222222222222,NaN,29.319148936170212,NaN,NaN,
41,NaN,6.927251732101617,8.59549964564139,9.475560514291786,10.09459928800903,10.571848320212885,10.914069680006683,11.208521530409493,11.452033991405216,11.666336271739283,11.83535651539762,11.976019056464464,12.089588491667028,12.148737512554609,12.232566238276517,12.30315855074927,12.34053565326347,12.334351611425081,12.351921252920627,12.467853487578699,12.642102137767221,12.58541715968552,12.920624659771367,13.02183008913953,13.46710189452125,13.997894736842106,14.826649134341443,15.700885668276973,16.06145251396648,14.047552836484984,14.585919540229884,20.027915632754343,17.767543859649123,15.434090909090909,17.481617647058822,25.81098901098901,25.248148148148147,34.248910200523106,28.038699690402478,23.723865877712033,23.358333333333334,22.170731707317074,25.642857142857142,34.51162790697674,20.585227272727273,15.622222222222222,NaN,29.47872340425532,NaN,NaN,
42,NaN,6.936416184971098,8.614250177683013,9.488974113135187,10.106132486072424,10.58349276974416,10.930968821929273,11.225130890052355,11.466873907130367,11.681157432320738,11.850026535756932,11.991776293778354,12.107221980886186,12.169711641564525,12.249066870316453,12.323532734564763,12.366676152532726,12.360279680517428,12.373357723016037,12.481526562307408,12.678038296209456,12.627131904240338,12.957624849377426,13.059576365663322,13.493358395989976,14.05103734439834,14.818985723417857,15.707714935151758,15.985201262825573,14.048827586206897,14.6828125,19.92583659933675,17.81640625,15.662571662571663,17.036511156186613,25.16084656084656,25.296875,34.25283347863993,28.92105263157895,22.98224852071006,23.358333333333334,22.497560975609755,25.68452380952381,34.51162790697674,20.607954545454547,15.622222222222222,NaN,29.51063829787234,NaN,NaN,
43,NaN,6.94335260115607,8.624065503737985,9.499492602681194,10.114180277753515,10.596397300764039,10.94689275021685,11.243341869717801,11.483497988449809,11.695274997536496,11.866405601831879,12.006067745897662,12.126195332957192,12.187343381676017,12.266563181502185,12.343172724711186,12.381970551378446,12.385596332710909,12.404571818491982,12.518027950546694,12.706112185686655,12.643295671464685,12.974894291754756,13.106240877526648,13.523765884652981,14.0870636550308,14.803627267041902,15.828586709453136,15.894913986537023,14.006040775232822,14.727150537634408,19.849665246500305,17.674242424242426,15.3544536271809,16.901328273244783,25.155026455026455,25.819444444444443,34.240627724498694,28.628482972136222,22.44871794871795,21.49375,22.536585365853657,28.603174603174605,25.767441860465116,20.613636363636363,15.71111111111111,NaN,29.595744680851062,NaN,NaN,
44,NaN,6.970963995354239,8.640613847251963,9.518161878778152,10.128470093703477,10.61046277665996,10.963537723946505,11.258748297412067,11.498920139001656,11.712051864771066,11.881796431063702,12.026225513984597,12.14289382694617,12.20230108237627,12.286184992535256,12.368439031219376,12.401977344992051,12.412814338510932,12.433770261704247,12.547374412125933,12.736842105263158,12.680129777232782,13.004841897233202,13.122759583097118,13.558806146572104,14.067555555555556,14.846153846153847,15.781586551090097,15.836294416243655,14.132183908045977,14.75078125,19.546947004608295,17.773327464788732,15.364527629233512,17.141987829614603,25.731652661064427,23.116402116402117,33.648226351351354,28.870065789473685,22.64957264957265,21.525,22.546341463414635,28.603174603174605,34.51162790697674,19.886363636363637,15.733333333333333,NaN,29.617021276595743,NaN,NaN,
45,NaN,6.989510489510489,8.656238827314981,9.530249301525897,10.144339622641509,10.626124964976183,10.978494623655914,11.274384461381757,11.51349723217193,11.728420554743701,11.898291507395712,12.04398319412129,12.162057522123893,12.222739638936709,12.304782162798647,12.38644172122433,12.4324604743083,12.442165616246498,12.450090927460092,12.573402495192953,12.743685812095855,12.726801138223665,13.005825817918504,13.170147209859637,13.624354460093898,14.07953307392996,14.782373405488983,15.835737491877843,15.883795309168443,14.170471102476931,14.856639566395664,19.31979977753059,17.701626712328768,15.356643356643357,17.126470588235293,25.214814814814815,22.988888888888887,33.23013923013923,28.879934210526315,22.485576923076923,23.366666666666667,21.475609756097562,28.642857142857142,34.51162790697674,20.647727272727273,16.455555555555556,NaN,29.648936170212767,NaN,NaN,
46,NaN,6.994158878504673,8.668877733954822,9.546711871703799,10.158421284080914,10.644224719101123,10.991058489159034,11.290913575027306,11.531313164243333,11.744226329985612,11.915948490999234,12.062726503076929,12.179415166630521,12.238179820394405,12.326555693691812,12.404135579959203,12.459092055132228,12.463414634146341,12.476934573601909,12.593430279766737,12.801636296020826,12.718658376301688,13.049453765119,13.206150583244963,13.667352537722907,14.089612403100775,14.718522770761577,15.850854221224592,15.81185919343814,14.169868086091183,14.887733333333333,19.486440194119325,17.841609589041095,15.289256198347108,16.86541889483066,25.03012987012987,23.0125,32.95401371520774,29.171929824561403,22.503205128205128,23.5875,21.48780487804878,28.642857142857142,34.51162790697674,20.676136363636363,16.477777777777778,NaN,29.670212765957448,NaN,NaN,
47,NaN,6.984777517564403,8.688489208633094,9.557175251052803,10.17724226122233,10.66279698232181,11.011359624969995,11.311230799517432,11.550388799947724,11.765720415033826,11.935043333333333,12.080863517491018,12.201923909279778,12.265217265700125,12.346132297641205,12.426800334168755,12.491428253367472,12.495603751465417,12.496919101570265,12.624818524438709,12.82539829566506,12.759017250392054,13.098263888888889,13.212834448160535,13.715137201979307,14.138097087378641,14.677941443898892,15.862202269609677,15.83829365079365,14.210901001112347,14.863636363636363,19.050468262226847,17.875,15.154738878143133,16.64453781512605,25.11064935064935,22.112433862433864,33.16871416871417,28.842105263157894,22.726495726495727,23.366666666666667,23.658536585365855,28.714285714285715,34.51162790697674,20.710227272727273,16.0,NaN,29.72340425531915,18.166666666666668,NaN,
48,NaN,7.015258215962441,8.694674343288954,9.572835497835499,10.194109831709477,10.678292256499915,11.026101858146387,11.329650101394234,11.566744433529797,11.78225285986823,11.953011767058902,12.098773581744462,12.221324886121202,12.28330719709475,12.366770536365445,12.447476936756697,12.519092399155461,12.52571330501566,12.514460267229255,12.651859803864678,12.848842762674504,12.792630676949443,13.117810760667904,13.28138967899228,13.743204099821748,14.143262955854127,14.72262443438914,15.844444444444445,15.78442146089205,14.305508830950378,14.964057971014492,19.05664830841857,17.568672839506174,15.283240568954854,16.481900452488688,24.67142857142857,22.595833333333335,33.45536445536445,28.017543859649123,22.05897435897436,23.95,21.662020905923345,27.63095238095238,34.7093023255814,20.744318181818183,16.0,NaN,29.77659574468085,18.291666666666668,NaN,
49,NaN,7.050827423167848,8.718637346791636,9.585073977371627,10.220141610260065,10.704842820730672,11.053570921078807,11.357869025613942,11.593008564959144,11.809849365572017,11.982600842865743,12.129592598919448,12.250713420961604,12.31239323099975,12.404121931430081,12.47743717205192,12.555475183618963,12.559312379381584,12.575620596205962,12.690571181122484,12.905195510499638,12.848526077097505,13.143994912482587,13.323947042118315,13.742201134380453,14.185602968460111,14.794203426904849,15.822268088521959,15.690331010452962,14.511425010386374,15.023809523809524,19.296883542919627,17.33877840909091,15.196969696969697,16.506359300476948,24.092380952380953,21.748538011695906,33.0,27.33388157894737,21.764346764346765,23.9625,21.592334494773517,27.702380952380953,25.313953488372093,20.761363636363637,25.1,NaN,29.840425531914892,18.291666666666668,NaN,
50,NaN,7.04270462633452,8.730491329479769,9.596729354047424,10.230141336434386,10.720238500851789,11.07081126487841,11.376267510995277,11.610383047950833,11.828995224165297,11.99921568627451,12.14747765134762,12.272468591516828,12.332183898597663,12.423971183727282,12.499555702734774,12.57417932793612,12.58604788649128,12.609368613531247,12.71992229839107,12.933957887223412,12.890022675736962,13.180828735907891,13.35607945346128,13.75488616838488,14.193588342440801,14.822738603988604,15.767385295743505,15.619000564652739,14.632601880877743,14.818306010928962,19.241554483108967,17.050735294117647,15.47846889952153,16.580711354309166,24.29491525423729,21.29722222222222,32.7942084942085,26.07894736842105,21.821733821733822,23.9625,21.609756097560975,25.773809523809526,25.36046511627907,23.606060606060606,25.18888888888889,NaN,25.72340425531915,18.3125,NaN,
51,NaN,7.040428061831153,8.75244476638899,9.609433136353688,10.244975325257963,10.73676780326749,11.089276020685123,11.393438692431694,11.62983286678742,11.846871902388237,12.01515903905516,12.17059649146314,12.29088975412791,12.355988263536943,12.446775403074616,12.526916721744877,12.591849148418492,12.604066251125074,12.63888888888889,12.755815086512897,12.972650176678446,12.909559082892416,13.211445853887714,13.390450310559006,13.764824227022448,14.255194346289752,14.846241060526776,15.72381864623244,15.604733560090702,14.702403343782654,14.822309711286088,18.936180088187516,17.189405487804876,15.373040752351097,16.574866310160427,24.224285714285713,21.1875,32.371246246246244,25.37673130193906,21.865689865689866,21.233333333333334,21.641114982578397,15.904761904761905,28.689922480620154,23.613636363636363,25.2,NaN,25.72340425531915,18.458333333333332,NaN,
52,NaN,7.047675804529201,8.766424682395645,9.625178826895565,10.261284800432472,10.757214669256255,11.10763888888889,11.412833190025795,11.651258494425019,11.867196651524242,12.038071406979478,12.193043431585021,12.313634858237217,12.378031453828548,12.469357025952771,12.553843613244158,12.616059666264134,12.63175227245997,12.666624411062518,12.785230539584255,13.0031184302733,12.963184695843655,13.240724737873027,13.447133512889573,13.800399831649832,14.2808,14.854596622889305,15.668882557771447,15.638132295719844,14.622302883645895,14.976902887139108,19.10599078341014,16.681318681318682,15.480377545951317,16.668067226890756,23.725799573560767,20.91005291005291,32.28415915915916,26.5,21.255295429208473,21.308333333333334,21.235772357723576,15.952380952380953,27.558139534883722,23.647727272727273,25.2,NaN,NaN,22.114583333333332,NaN,
53,NaN,7.056085918854415,8.78264823572208,9.643424975157338,10.280459146782357,10.774715014034484,11.125757967640888,11.429408111201795,11.673215701169166,11.886780769946599,12.056426890756303,12.216013436723692,12.337141809079924,12.402816116904074,12.492604877137252,12.576327944572748,12.639953526517223,12.658557971740656,12.698336472065286,12.818276490497267,13.02508698677801,13.025613275613276,13.252722687148916,13.45980985306828,13.872823005265289,14.3224,14.86747491638796,15.621106037544394,15.624110563765736,14.61279136967829,14.958955223880597,19.28884511204137,16.607886904761905,15.808792146820316,16.014117647058825,23.963516483516482,21.314009661835748,32.53368861819566,25.57894736842105,21.03205128205128,21.5,21.24390243902439,16.0,27.593023255813954,23.65909090909091,25.255555555555556,23.23913043478261,NaN,18.583333333333332,NaN,
54,NaN,7.068263473053892,8.792776358993068,9.663280035531868,10.298309616604731,10.79250273098373,11.145890045946219,11.447709642715589,11.6972890570777,11.90682173046896,12.081250210161741,12.238020740661163,12.355167567567568,12.42803364363874,12.514216683147074,12.600367173585422,12.668975952665292,12.696459287204075,12.717632488239458,12.84686885782922,13.06344049247606,13.075067678515955,13.263535166132568,13.519929075394334,13.923792557403008,14.286502463054187,14.880485829959515,15.69286359530262,15.591609134360064,14.612353164077302,15.047517730496454,19.110872162485066,16.694277108433734,15.91304347826087,15.845841784989858,23.98901098901099,21.627525252525253,31.56936936936937,25.60803324099723,21.733821733821735,19.335714285714285,24.329268292682926,15.523809523809524,25.232558139534884,23.686363636363637,25.255555555555556,23.23913043478261,NaN,NaN,18.693877551020407,
55,NaN,7.086956521739131,8.812979890310785,9.681399631675875,10.320980356493271,10.81194769283945,11.165814410354193,11.47286225393269,11.718314878663307,11.92923408845739,12.105285305504124,12.260519566949116,12.378661102943296,12.452990093518167,12.541989423506628,12.630911319983653,12.697229444263893,12.72342159194726,12.758540660972892,12.877532716376534,13.085040567951319,13.123211813567144,13.289371051908816,13.575552090510207,13.953052325581396,14.23301282051282,14.960907944514501,15.710536739948505,15.53331650681474,14.717313218390805,15.142316784869976,19.456653225806452,16.638808139534884,15.516858728126333,15.948752228163993,23.796588486140724,20.872222222222224,31.682882882882883,24.982894736842105,22.460188933873145,18.345,24.329268292682926,16.05952380952381,27.38953488372093,21.357142857142858,25.255555555555556,23.23913043478261,NaN,NaN,18.73469387755102,
56,NaN,7.116222760290557,8.830580029368576,9.700190925426774,10.336163608143888,10.83390555459222,11.192712632691778,11.497118394593363,11.739887902072315,11.953245003530311,12.129039433771487,12.285755068044118,12.403300458517172,12.480986015836505,12.573028653055925,12.65477918195407,12.7234396914446,12.752310369904317,12.79421831071996,12.902076989995651,13.149966622162884,13.140134819808141,13.333187558082326,13.601184809055326,13.983904761904762,14.207584097859327,14.99901768172888,15.738888888888889,15.575,14.663348738002133,15.141552511415526,19.392874337987482,16.6796875,15.377946127946128,16.247963800904976,23.42360248447205,19.86934156378601,31.68954480796586,23.964114832535884,22.092307692307692,18.395,24.335365853658537,16.095238095238095,27.412790697674417,22.617424242424242,25.266666666666666,18.695652173913043,NaN,NaN,18.73469387755102,
57,NaN,7.098660170523751,8.852930335422043,9.722231624076267,10.354794395091126,10.853370460610279,11.213894577832004,11.514869144250719,11.7634709061791,11.977479231568017,12.148936744751232,12.307073468949023,12.426572469717264,12.50474791095988,12.59417793950168,12.682570541379777,12.745340443869855,12.797661965213024,12.813330506078598,12.948659993542137,13.168551061007957,13.163735934625423,13.384540593096743,13.652764272815668,13.966157616892911,14.231556886227544,14.995346808201251,15.719159362925266,15.59997528423134,14.750246305418719,15.11689497716895,19.452825612418142,16.587628865979383,15.364075537988581,16.397292250233427,23.01309523809524,18.96486928104575,31.90918918918919,24.864473684210527,21.77777777777778,17.95,24.335365853658537,16.11904761904762,27.430232558139537,22.632575757575758,25.288888888888888,18.75,NaN,NaN,NaN,
58,NaN,7.111111111111111,8.879035250463822,9.742081704345855,10.375333088302858,10.871635007574875,11.236958482441594,11.534173720536527,11.784734772423025,11.999649571537983,12.171850500135172,12.330364073184255,12.452075860380022,12.525383149562696,12.62408566995456,12.71039414959402,12.771732165741136,12.824956813002327,12.84205186926214,12.969647393692723,13.213111256974074,13.202099737532809,13.425768283542135,13.680021841512525,13.969388703084356,14.281354933726067,14.96688229503586,15.727085671530116,15.573486682808717,14.80757970071568,15.103797468354431,19.44520872865275,16.6890943877551,15.489762489762489,16.238511029411764,23.057142857142857,18.75925925925926,31.501930501930502,24.398496240601503,22.776772247360483,18.1171875,21.5,16.13095238095238,27.453488372093023,22.674242424242426,25.322222222222223,18.75,NaN,NaN,NaN,
59,NaN,7.141809290953545,8.89951528709918,9.765996135924537,10.39340335360236,10.892520030411136,11.256476494884481,11.555483574354259,11.803031066330814,12.022107883577208,12.19646529562982,12.354199166218397,12.477926447912614,12.547837835638068,12.653146878949165,12.739937434827945,12.80606402763018,12.859979235913821,12.868861774029547,13.000749063670412,13.244136702299967,13.241154100529101,13.479210305823209,13.690967307044152,13.981765134938001,14.276240822320117,15.005827505827506,15.759747757349675,15.60641646489104,14.746478873239436,15.233131313131313,19.194012531909955,16.720552884615383,15.701664532650447,16.13173156586578,22.663619047619047,18.105855855855857,31.4800853485064,25.878947368421052,22.293447293447294,19.238235294117647,20.63719512195122,16.13095238095238,27.52906976744186,22.727272727272727,25.333333333333332,14.23913043478261,23.04255319148936,NaN,NaN,
